id,status_group
63136.0,0
29443.0,0
57510.0,0
30295.0,0
64825.0,0
40748.0,0
52023.0,1
58907.0,0
36350.0,0
38566.0,0
38254.0,0
59244.0,1
44433.0,1
63659.0,0
43951.0,0
7276.0,1
40472.0,0
20982.0,0
39412.0,0
64141.0,0
64338.0,0
37883.0,1
68682.0,1
17322.0,1
17028.0,0
55488.0,0
40081.0,0
59837.0,0
59280.0,0
14289.0,0
7269.0,0
2893.0,0
5436.0,1
3396.0,0
54792.0,0
71064.0,1
18688.0,0
45254.0,0
1755.0,0
15201.0,1
73591.0,1
20246.0,1
21664.0,1
53421.0,1
72128.0,0
64428.0,1
30266.0,1
73641.0,0
21430.0,1
36936.0,1
42989.0,0
19659.0,0
10718.0,0
19032.0,0
57435.0,0
24462.0,0
50548.0,0
40278.0,1
7664.0,0
21657.0,1
19443.0,1
25219.0,1
39718.0,0
62367.0,1
26967.0,1
26210.0,0
39591.0,1
8302.0,0
11875.0,1
49987.0,1
49586.0,1
72384.0,1
69461.0,0
26402.0,0
14049.0,1
31583.0,1
64986.0,0
23166.0,1
51669.0,0
72860.0,0
58885.0,0
13844.0,0
14257.0,1
13620.0,0
37547.0,1
32773.0,0
24052.0,0
31016.0,1
26512.0,1
21638.0,0
24700.0,1
29434.0,0
23475.0,1
59552.0,0
45171.0,1
33134.0,0
19176.0,0
67239.0,0
73073.0,0
29343.0,1
74180.0,1
26334.0,0
49244.0,0
62543.0,0
58561.0,1
1236.0,0
21895.0,1
6968.0,1
24289.0,0
73774.0,1
65362.0,0
41624.0,0
67810.0,1
24143.0,0
56715.0,1
60571.0,1
44881.0,1
31781.0,0
26698.0,1
60289.0,1
40122.0,1
12771.0,0
73879.0,1
549.0,1
22868.0,1
61829.0,0
54994.0,0
43461.0,0
54086.0,0
46578.0,0
2524.0,0
41869.0,1
52881.0,0
19187.0,1
5331.0,1
17555.0,1
71740.0,1
61312.0,1
377.0,0
36332.0,1
31572.0,0
60132.0,0
66501.0,0
19874.0,0
11145.0,1
3343.0,1
19214.0,0
59737.0,1
62506.0,0
12579.0,0
51843.0,0
46987.0,1
47176.0,0
45189.0,0
7309.0,1
45758.0,0
18830.0,0
65236.0,0
10152.0,1
35522.0,0
19597.0,0
73946.0,0
56797.0,1
60976.0,1
39790.0,0
45486.0,1
30584.0,1
32644.0,1
31638.0,1
3180.0,1
60212.0,0
36227.0,0
64106.0,0
19353.0,0
34011.0,0
31958.0,0
11021.0,0
787.0,0
7627.0,1
69154.0,0
69372.0,0
15463.0,0
32364.0,0
11314.0,0
44709.0,0
8275.0,1
55754.0,1
49791.0,1
12783.0,1
49007.0,1
67501.0,1
54879.0,1
60684.0,1
43722.0,1
65553.0,0
27667.0,0
38927.0,0
13554.0,0
2187.0,0
37774.0,0
5424.0,1
68659.0,1
66328.0,0
15233.0,0
26207.0,1
46070.0,0
4374.0,0
55066.0,0
5983.0,0
21336.0,1
48842.0,1
33094.0,1
35983.0,1
29909.0,1
40529.0,0
62531.0,1
52369.0,0
31782.0,0
58351.0,1
36135.0,0
47409.0,0
6291.0,0
12065.0,0
45561.0,1
24521.0,1
65992.0,1
6280.0,0
23722.0,1
32097.0,0
21206.0,1
49390.0,1
5230.0,0
40655.0,0
68777.0,0
8298.0,0
35514.0,0
12146.0,0
48518.0,0
52662.0,1
53828.0,1
66117.0,0
38783.0,0
44181.0,0
25127.0,0
57486.0,1
47626.0,1
43343.0,0
65620.0,0
15448.0,0
64329.0,0
64098.0,1
20260.0,0
5015.0,1
14768.0,1
40131.0,0
7449.0,0
21319.0,0
45775.0,1
1765.0,1
55907.0,1
7904.0,1
61032.0,1
14985.0,0
61224.0,0
48817.0,0
54014.0,1
53455.0,1
35358.0,1
27316.0,0
35382.0,0
8400.0,0
49179.0,0
47556.0,0
60042.0,1
62181.0,1
14311.0,1
4842.0,0
40733.0,0
41222.0,0
9430.0,0
38676.0,1
26333.0,0
61990.0,0
9248.0,1
9696.0,0
27846.0,0
9767.0,1
47368.0,0
1454.0,1
16173.0,0
33891.0,0
61665.0,1
44356.0,1
55081.0,1
60855.0,0
51262.0,0
40318.0,0
19205.0,1
61778.0,0
23353.0,0
40595.0,1
57947.0,1
1469.0,1
12927.0,0
69633.0,1
32578.0,1
5573.0,1
48935.0,0
37616.0,1
29574.0,0
64120.0,1
46451.0,0
71631.0,0
1391.0,0
58256.0,0
36865.0,0
21089.0,0
60010.0,0
48958.0,1
66250.0,0
25334.0,1
13964.0,1
10690.0,0
28103.0,1
30184.0,0
4896.0,1
16480.0,1
72424.0,0
5724.0,1
58419.0,0
64013.0,1
70046.0,1
46660.0,0
61292.0,0
11294.0,0
1330.0,0
7962.0,1
72518.0,0
4467.0,0
36013.0,0
24446.0,1
57212.0,0
54837.0,0
57656.0,0
44278.0,0
36717.0,1
57675.0,1
58216.0,1
73931.0,0
12550.0,0
3235.0,1
72874.0,0
25397.0,0
27472.0,0
60214.0,1
69301.0,1
47196.0,0
48036.0,0
55289.0,1
47725.0,0
11195.0,0
15257.0,0
27315.0,0
44063.0,0
29682.0,0
17382.0,0
14673.0,1
45074.0,0
35953.0,0
35457.0,1
49359.0,0
45403.0,1
54889.0,0
31699.0,1
28932.0,0
2861.0,0
6714.0,0
52916.0,0
53123.0,0
68172.0,0
73016.0,0
10969.0,0
57494.0,0
71815.0,1
2516.0,1
50318.0,1
52062.0,1
73726.0,1
871.0,1
29263.0,1
12209.0,1
27312.0,0
67840.0,0
17403.0,0
22923.0,0
19907.0,1
21801.0,1
12476.0,0
36373.0,1
34490.0,1
41456.0,0
55917.0,0
9254.0,0
15413.0,0
13603.0,1
54378.0,1
65002.0,0
65374.0,1
18195.0,0
24395.0,1
3851.0,0
69994.0,0
21213.0,1
54006.0,0
38094.0,1
64799.0,0
32748.0,0
37825.0,0
883.0,0
6509.0,0
13841.0,1
73215.0,0
8304.0,0
69369.0,1
11252.0,0
64129.0,0
64471.0,1
15514.0,0
69145.0,1
32427.0,0
20836.0,1
6811.0,1
46112.0,1
19418.0,1
6862.0,0
18486.0,1
45117.0,0
13236.0,0
31798.0,0
23154.0,0
53024.0,0
57339.0,1
23151.0,1
4748.0,0
30068.0,0
37029.0,0
68717.0,1
36979.0,0
24559.0,1
46004.0,0
64216.0,1
25308.0,0
28832.0,0
60323.0,0
32206.0,0
15030.0,0
39828.0,0
44770.0,1
7779.0,1
13359.0,0
17887.0,0
22912.0,1
69042.0,0
42179.0,1
26016.0,0
39891.0,1
19937.0,0
46919.0,1
70121.0,1
42833.0,0
22171.0,1
27522.0,1
61511.0,1
71163.0,0
61720.0,1
67981.0,0
18872.0,1
35163.0,0
25636.0,1
4038.0,0
42418.0,0
824.0,0
55878.0,0
39820.0,1
53829.0,0
49831.0,0
30728.0,0
34618.0,0
1956.0,1
34408.0,1
29068.0,0
42440.0,0
21316.0,1
25150.0,1
27653.0,1
3531.0,0
67689.0,0
57944.0,1
50942.0,0
62015.0,0
68096.0,1
49545.0,1
3837.0,0
30911.0,1
72854.0,0
7406.0,1
67735.0,1
40208.0,1
25821.0,0
28200.0,0
17253.0,0
9210.0,0
1946.0,1
4132.0,0
37483.0,0
48871.0,1
72541.0,1
48883.0,1
25425.0,0
53185.0,1
70810.0,1
3211.0,1
30462.0,1
3464.0,0
8485.0,0
17293.0,1
42157.0,1
29546.0,0
28072.0,0
3657.0,1
66727.0,0
69958.0,0
45415.0,0
28562.0,1
35708.0,1
51057.0,0
45930.0,0
32946.0,1
11896.0,1
16639.0,0
62386.0,0
8422.0,1
24981.0,1
19484.0,0
63066.0,0
43646.0,0
6018.0,1
51778.0,0
37463.0,0
35877.0,1
41760.0,0
24218.0,1
47731.0,1
61109.0,1
2236.0,0
73260.0,1
63669.0,0
50662.0,1
46949.0,0
514.0,0
24808.0,1
6552.0,0
48656.0,1
20023.0,0
70458.0,1
11157.0,1
55838.0,0
8962.0,1
35130.0,1
55687.0,0
42521.0,0
51919.0,0
43229.0,0
307.0,1
26526.0,1
48745.0,0
10828.0,0
24976.0,0
73965.0,1
38090.0,0
32906.0,0
8247.0,1
45207.0,0
17563.0,1
3379.0,1
51376.0,1
27401.0,1
25624.0,1
40786.0,1
34066.0,0
63456.0,0
43654.0,0
62278.0,1
49701.0,0
14232.0,1
50947.0,1
24007.0,0
23318.0,0
41686.0,0
28868.0,1
10897.0,0
35722.0,1
20323.0,1
24039.0,1
13940.0,1
11699.0,0
42726.0,1
3804.0,1
27042.0,0
16557.0,0
27281.0,1
63557.0,0
71654.0,1
7698.0,0
2712.0,1
49262.0,1
1572.0,0
1738.0,0
26770.0,0
72261.0,1
37747.0,0
64793.0,1
18586.0,0
18901.0,0
61819.0,0
45779.0,0
28041.0,1
34934.0,0
28844.0,0
40085.0,1
10072.0,1
13791.0,0
63448.0,1
6977.0,0
9516.0,0
63408.0,0
52422.0,0
66347.0,0
1723.0,1
32327.0,0
45495.0,0
25945.0,1
34164.0,0
26361.0,1
65134.0,0
67538.0,0
30437.0,0
27285.0,0
70835.0,0
46876.0,0
22976.0,1
65272.0,0
56218.0,1
52314.0,0
45145.0,0
53112.0,0
50654.0,0
8033.0,0
36761.0,0
41940.0,0
5473.0,1
29328.0,0
70765.0,0
41548.0,0
70414.0,0
1128.0,1
61330.0,0
20927.0,0
4937.0,1
16499.0,0
7295.0,1
73054.0,1
71999.0,0
18648.0,0
20215.0,1
9281.0,0
43770.0,0
7770.0,0
26545.0,1
28625.0,0
46000.0,0
68259.0,1
35459.0,0
61310.0,0
32964.0,0
46508.0,1
67634.0,0
7109.0,0
53880.0,0
57320.0,1
64655.0,0
15850.0,1
71697.0,0
36417.0,0
35516.0,1
51306.0,0
19911.0,0
62619.0,0
35110.0,0
8174.0,0
41606.0,0
18978.0,1
44155.0,1
54624.0,0
65160.0,1
40128.0,0
50582.0,1
58785.0,0
40890.0,0
9564.0,0
60793.0,1
63117.0,0
45161.0,0
12521.0,0
18622.0,1
5854.0,0
63172.0,0
54110.0,0
22930.0,0
41640.0,0
34636.0,1
48368.0,1
59964.0,0
51093.0,0
1603.0,0
31965.0,1
51960.0,1
58102.0,0
16296.0,0
54360.0,1
41333.0,0
69231.0,0
7556.0,0
18999.0,0
51912.0,0
45335.0,1
10370.0,1
3224.0,0
23603.0,0
16155.0,1
43076.0,0
6523.0,1
39127.0,1
33703.0,0
36784.0,0
61723.0,1
20373.0,1
35247.0,0
52271.0,1
15724.0,0
40336.0,0
9264.0,0
13794.0,1
27558.0,1
14724.0,0
17506.0,0
49686.0,0
1315.0,1
68373.0,0
35085.0,1
15041.0,1
40295.0,0
47676.0,0
44148.0,1
33219.0,1
9673.0,1
57242.0,1
17944.0,1
15183.0,0
20651.0,1
30142.0,0
36482.0,1
7958.0,0
14580.0,1
56590.0,0
57103.0,1
68846.0,1
38247.0,1
17094.0,0
21049.0,1
51207.0,1
18831.0,1
16664.0,1
19859.0,0
56495.0,1
73025.0,0
38428.0,0
19455.0,1
13324.0,1
14830.0,0
26849.0,0
12159.0,1
31229.0,0
14784.0,1
12653.0,1
39143.0,0
432.0,1
29634.0,1
46081.0,0
41831.0,0
14356.0,0
12709.0,0
34666.0,0
38032.0,0
55698.0,0
49.0,0
55482.0,0
59690.0,0
15162.0,0
63991.0,0
53594.0,0
36969.0,0
27740.0,0
66765.0,1
39739.0,0
57747.0,0
22186.0,1
45626.0,1
39415.0,1
55606.0,1
35968.0,0
14556.0,1
13693.0,0
887.0,1
8276.0,0
16313.0,0
71060.0,1
4941.0,0
4964.0,0
59482.0,0
15098.0,1
13643.0,0
46736.0,0
33234.0,0
41832.0,0
3048.0,1
65768.0,1
49272.0,1
64026.0,1
41005.0,0
25556.0,0
58472.0,0
11128.0,1
12420.0,1
46668.0,0
31972.0,0
1848.0,0
55593.0,1
5691.0,0
54948.0,0
42078.0,0
57158.0,1
41817.0,1
44441.0,1
27723.0,0
38026.0,1
8192.0,0
6176.0,0
48921.0,1
18869.0,1
56434.0,1
47794.0,1
27326.0,0
8126.0,0
37789.0,0
70199.0,1
45798.0,0
62700.0,0
72665.0,0
4338.0,0
39933.0,0
54304.0,0
44477.0,0
47577.0,0
70063.0,0
56494.0,1
68293.0,0
7757.0,1
16363.0,1
4877.0,1
65716.0,1
60677.0,1
15095.0,0
9294.0,0
49369.0,1
22476.0,1
18752.0,0
24708.0,0
13762.0,1
19633.0,1
49557.0,0
62204.0,0
56281.0,0
51278.0,1
49503.0,0
27805.0,1
30446.0,0
57146.0,0
41932.0,0
63810.0,0
73556.0,0
3878.0,0
64899.0,0
54720.0,0
27451.0,0
25301.0,0
4587.0,0
4996.0,1
22112.0,1
7032.0,0
32556.0,1
17323.0,1
24396.0,1
28096.0,0
28861.0,0
65841.0,0
67911.0,1
66495.0,1
73001.0,0
54635.0,0
59391.0,0
51997.0,1
65991.0,0
40893.0,0
15333.0,1
72441.0,0
42761.0,0
53409.0,0
72771.0,1
50358.0,0
53060.0,0
46526.0,0
51272.0,1
47111.0,0
54708.0,0
67151.0,0
12007.0,0
24205.0,1
11506.0,0
20639.0,1
68315.0,1
73309.0,0
64479.0,1
65685.0,0
11594.0,1
55430.0,1
33380.0,1
5810.0,0
69078.0,1
65637.0,1
19391.0,0
26367.0,0
43710.0,0
56813.0,0
17165.0,0
26418.0,1
16250.0,0
51453.0,1
17039.0,0
48172.0,0
50286.0,0
16206.0,0
25844.0,1
18443.0,0
72350.0,0
52735.0,1
7715.0,0
46191.0,0
22704.0,0
63977.0,1
67530.0,0
37882.0,1
31761.0,0
66114.0,1
51845.0,0
65118.0,0
391.0,0
69364.0,1
44200.0,1
25956.0,0
18588.0,0
46649.0,0
57580.0,0
58040.0,0
41914.0,1
63764.0,0
63808.0,0
45849.0,0
10435.0,0
21367.0,1
46520.0,0
4211.0,1
59486.0,0
50193.0,0
44220.0,0
12578.0,0
8206.0,1
61349.0,1
7055.0,0
58342.0,0
28519.0,0
21267.0,1
617.0,0
60379.0,0
16524.0,0
18702.0,0
21259.0,1
40928.0,1
69164.0,0
22759.0,0
16072.0,0
52678.0,1
55467.0,1
32854.0,1
10005.0,0
31106.0,1
29575.0,1
37131.0,0
47280.0,1
5065.0,1
65516.0,0
52027.0,0
55895.0,0
4977.0,0
37526.0,1
59254.0,1
33574.0,1
46238.0,0
20894.0,0
15818.0,0
69157.0,0
73298.0,0
13540.0,0
44801.0,1
52544.0,1
27485.0,1
35891.0,0
53633.0,0
6267.0,0
72958.0,1
70346.0,0
33995.0,0
33799.0,1
18255.0,1
28146.0,1
38621.0,1
14697.0,1
32524.0,0
73258.0,0
11125.0,0
53036.0,1
69497.0,1
2804.0,0
23044.0,0
63312.0,0
55242.0,0
43247.0,0
25311.0,1
4594.0,0
17360.0,1
2780.0,1
30753.0,0
23953.0,0
53211.0,1
72659.0,0
56787.0,0
54393.0,1
10235.0,0
21844.0,0
25811.0,1
41279.0,1
70001.0,0
46253.0,1
51646.0,0
25770.0,0
10752.0,0
70972.0,1
47749.0,0
28230.0,1
31829.0,0
41386.0,1
59509.0,1
6581.0,0
18447.0,1
53381.0,0
7722.0,1
19802.0,1
28017.0,0
69693.0,1
52246.0,0
14546.0,1
720.0,1
12033.0,1
35889.0,1
9742.0,0
8264.0,1
39448.0,0
46682.0,0
64649.0,0
64585.0,1
46460.0,1
57211.0,1
54405.0,1
27566.0,1
906.0,1
40671.0,0
16082.0,0
56391.0,1
26045.0,0
48662.0,1
17306.0,1
385.0,0
66039.0,1
27801.0,0
41486.0,0
46546.0,1
15718.0,1
20319.0,1
37081.0,0
5499.0,0
24488.0,0
34882.0,0
49952.0,0
22472.0,0
19719.0,0
40948.0,0
74187.0,0
68212.0,1
36261.0,1
1525.0,1
65765.0,1
43723.0,0
23654.0,0
67701.0,1
33504.0,0
4324.0,1
60112.0,0
63757.0,1
20778.0,0
42694.0,0
45343.0,0
33313.0,1
68477.0,0
27205.0,1
42073.0,0
8525.0,0
47867.0,0
60155.0,0
14783.0,0
45344.0,0
32018.0,1
60563.0,0
23433.0,0
12756.0,0
15900.0,1
52710.0,0
29540.0,1
54934.0,0
67050.0,1
24995.0,1
43355.0,1
52155.0,1
33678.0,1
26217.0,0
51543.0,0
49746.0,0
24132.0,1
73796.0,0
36950.0,1
15189.0,0
32369.0,0
31348.0,0
56746.0,0
19822.0,0
12725.0,0
31854.0,0
72061.0,1
45088.0,0
52436.0,0
9155.0,0
25274.0,0
44882.0,0
67116.0,0
22898.0,1
15965.0,0
52485.0,1
45197.0,1
46226.0,1
34505.0,1
17003.0,0
64809.0,1
25070.0,0
21464.0,1
24514.0,0
40323.0,1
4077.0,0
4319.0,0
63868.0,1
68009.0,0
39016.0,0
31081.0,1
70316.0,0
1108.0,1
26519.0,1
32422.0,1
18297.0,0
33514.0,1
17905.0,0
37495.0,1
34788.0,1
18601.0,0
35526.0,0
7674.0,0
40090.0,1
24858.0,1
18603.0,0
64824.0,1
72263.0,0
53299.0,1
55840.0,1
46828.0,0
33723.0,0
73296.0,1
54556.0,1
62143.0,0
34623.0,0
63339.0,1
55911.0,1
16704.0,0
11080.0,0
72330.0,0
12531.0,0
65338.0,1
39164.0,0
51745.0,1
30138.0,0
60605.0,1
25181.0,0
59448.0,0
43506.0,0
73102.0,1
12901.0,1
35926.0,1
54045.0,0
34965.0,0
4492.0,0
20149.0,1
61181.0,0
58914.0,1
57064.0,1
37438.0,0
63897.0,0
6845.0,0
29556.0,1
66310.0,0
40060.0,0
19397.0,0
30696.0,0
62564.0,0
30228.0,1
69757.0,0
68512.0,0
43910.0,0
47656.0,0
33679.0,0
19871.0,0
59574.0,0
28701.0,0
21748.0,0
41669.0,1
9721.0,1
12258.0,0
62886.0,1
18431.0,0
57229.0,1
23573.0,0
55373.0,0
38352.0,0
39652.0,0
72625.0,1
62442.0,0
63591.0,0
6200.0,1
6052.0,0
21310.0,1
44386.0,0
32315.0,0
20749.0,1
1093.0,1
37275.0,0
72841.0,0
67060.0,0
759.0,1
26501.0,0
10341.0,1
37195.0,1
62674.0,0
60281.0,1
30695.0,0
36304.0,0
24575.0,0
55526.0,1
27895.0,0
15184.0,1
67209.0,0
50770.0,1
42981.0,1
54145.0,0
12992.0,0
28614.0,0
22505.0,0
20199.0,0
23336.0,1
40225.0,0
24800.0,0
13184.0,0
7893.0,0
12904.0,1
9010.0,1
34405.0,1
6012.0,1
20708.0,0
36125.0,0
16919.0,0
3683.0,1
2482.0,1
56623.0,1
17019.0,1
54803.0,0
9085.0,1
57190.0,1
667.0,0
3682.0,0
45569.0,0
39257.0,1
28729.0,1
66375.0,1
16227.0,1
40723.0,1
29600.0,0
4170.0,0
18512.0,0
70895.0,1
37815.0,1
52587.0,0
66998.0,0
6848.0,0
72052.0,0
8581.0,0
19417.0,1
3571.0,0
67748.0,1
73480.0,0
71470.0,1
57108.0,0
8955.0,0
3687.0,1
30028.0,1
42363.0,0
59407.0,0
1377.0,1
56435.0,0
12631.0,0
35229.0,0
3874.0,0
56732.0,1
52567.0,1
62357.0,0
58547.0,0
16927.0,1
37151.0,0
39433.0,0
42031.0,0
38273.0,1
68625.0,0
32338.0,0
61486.0,1
4600.0,1
73295.0,1
15905.0,1
6489.0,0
67191.0,0
29161.0,1
10542.0,1
30058.0,0
30132.0,1
61431.0,1
17739.0,1
56372.0,1
6902.0,0
57751.0,1
59039.0,1
13977.0,0
14438.0,0
14331.0,0
4542.0,1
9993.0,0
12165.0,0
31826.0,0
63939.0,1
3897.0,1
63150.0,1
35955.0,0
45538.0,1
28419.0,0
7265.0,0
9497.0,0
19432.0,0
43923.0,0
19738.0,0
6315.0,0
19204.0,0
39974.0,0
8180.0,0
29401.0,0
45772.0,0
41326.0,1
17171.0,0
5376.0,0
70803.0,0
53336.0,0
52472.0,1
8888.0,1
3713.0,1
51332.0,1
19837.0,0
25744.0,0
52275.0,0
40104.0,0
53607.0,1
56992.0,1
25903.0,1
11881.0,0
70471.0,0
53231.0,1
53763.0,0
56088.0,0
56102.0,1
30332.0,1
19169.0,0
18425.0,0
62405.0,0
59289.0,1
53779.0,0
39076.0,0
50444.0,0
69692.0,1
6328.0,0
62146.0,1
27168.0,1
43319.0,0
5668.0,1
50780.0,0
15490.0,1
23219.0,0
21379.0,0
65091.0,1
55553.0,0
42426.0,0
17089.0,1
27435.0,1
59338.0,0
24732.0,1
5506.0,0
17516.0,0
18240.0,0
8229.0,0
19317.0,0
11676.0,0
47456.0,1
72923.0,0
26506.0,1
27160.0,1
6910.0,1
66859.0,0
27978.0,1
52882.0,0
16929.0,0
26893.0,0
39835.0,1
71513.0,1
4166.0,0
36636.0,1
44909.0,1
50628.0,0
72146.0,0
25335.0,0
53791.0,0
67387.0,1
52453.0,1
12131.0,1
422.0,0
33027.0,1
41797.0,1
10644.0,1
41715.0,0
14636.0,1
23760.0,0
55599.0,1
47149.0,0
34601.0,0
35658.0,0
27182.0,0
25087.0,0
22133.0,1
16677.0,0
16444.0,0
62863.0,1
19603.0,0
16253.0,1
17690.0,0
38548.0,1
58390.0,0
25518.0,0
33722.0,0
66660.0,1
40798.0,0
9764.0,0
9933.0,0
28957.0,1
19373.0,1
12078.0,1
62653.0,0
23033.0,0
24144.0,1
55634.0,0
32701.0,0
6892.0,0
44591.0,1
40176.0,0
22113.0,1
66643.0,0
65258.0,0
55153.0,1
47630.0,0
70399.0,0
10621.0,0
15390.0,0
20659.0,0
27929.0,0
48661.0,0
5419.0,0
39362.0,1
21424.0,1
61199.0,0
58466.0,1
51462.0,1
12183.0,1
48885.0,1
62077.0,0
21995.0,1
65024.0,0
2995.0,0
6908.0,0
54071.0,0
14112.0,0
10939.0,0
25969.0,1
730.0,0
62838.0,0
26742.0,1
26756.0,0
67330.0,0
73022.0,0
71188.0,1
58592.0,0
60860.0,0
72440.0,0
9015.0,0
8337.0,0
61583.0,0
48328.0,0
20325.0,1
72347.0,1
2038.0,1
51007.0,0
41618.0,1
30364.0,0
16308.0,0
6868.0,1
31844.0,1
1584.0,1
56410.0,0
8117.0,1
32273.0,1
73256.0,0
29862.0,1
37226.0,0
54062.0,0
51349.0,1
44892.0,0
65199.0,0
56734.0,0
20671.0,1
64890.0,0
28763.0,0
47707.0,1
43368.0,1
9550.0,0
64837.0,0
33936.0,0
18576.0,1
14844.0,0
55109.0,1
69312.0,0
53786.0,0
15444.0,0
41980.0,0
67308.0,0
1380.0,1
57683.0,0
16174.0,0
55700.0,1
49958.0,1
9633.0,1
2671.0,0
52932.0,0
51848.0,0
48511.0,0
63425.0,0
48279.0,0
33555.0,0
18617.0,1
66976.0,0
20593.0,1
19218.0,0
70149.0,0
67436.0,1
50518.0,0
709.0,0
50690.0,0
69767.0,1
4254.0,0
5742.0,0
44550.0,1
15069.0,0
11473.0,0
46586.0,1
55238.0,1
43703.0,0
22413.0,1
13775.0,0
29946.0,0
45110.0,1
32056.0,0
67712.0,0
37550.0,0
60008.0,1
46433.0,0
70530.0,0
10715.0,0
51515.0,0
46636.0,0
43751.0,0
42126.0,0
35497.0,1
2298.0,1
61283.0,0
46017.0,0
12996.0,1
45729.0,1
20881.0,0
12630.0,1
37856.0,0
3349.0,0
33991.0,1
56775.0,0
32541.0,1
33939.0,1
65588.0,0
23055.0,0
63034.0,0
42082.0,1
12842.0,1
19993.0,0
71369.0,0
57161.0,1
688.0,1
68655.0,1
543.0,0
72806.0,0
61385.0,1
16335.0,0
21200.0,1
42748.0,1
41056.0,0
34675.0,1
33807.0,0
41329.0,0
48870.0,0
70411.0,1
24967.0,0
20194.0,0
63755.0,1
42101.0,0
57658.0,1
53152.0,0
38762.0,0
40140.0,1
65032.0,0
3812.0,0
29778.0,1
25009.0,0
47232.0,1
73656.0,1
4356.0,0
22467.0,1
8036.0,0
42009.0,0
4387.0,0
63608.0,0
13544.0,1
46888.0,1
64667.0,1
44283.0,1
15777.0,0
51009.0,1
71932.0,0
8317.0,1
39465.0,1
28576.0,0
18393.0,0
48334.0,1
25814.0,1
38530.0,1
69997.0,1
29439.0,0
25924.0,0
36635.0,0
56832.0,1
39893.0,0
20234.0,0
6074.0,1
13987.0,1
74034.0,1
26395.0,1
57031.0,1
16303.0,0
42393.0,0
15799.0,1
53310.0,1
5929.0,0
22844.0,0
29374.0,0
7464.0,1
15049.0,0
44041.0,0
44640.0,0
42374.0,0
21773.0,0
7024.0,0
72143.0,1
40846.0,1
53287.0,1
50547.0,1
55922.0,1
14924.0,1
6920.0,1
32089.0,0
54731.0,0
22675.0,0
70982.0,0
19714.0,0
19463.0,1
30166.0,1
46224.0,0
10829.0,0
63655.0,1
59150.0,0
36442.0,1
5534.0,1
46584.0,1
32824.0,1
68464.0,1
48808.0,1
43575.0,1
48737.0,0
40594.0,0
64555.0,0
29805.0,1
59147.0,0
15121.0,1
62352.0,0
37340.0,0
37449.0,0
40364.0,0
64086.0,1
56373.0,0
58965.0,0
37955.0,0
66854.0,1
35375.0,1
49567.0,0
55448.0,0
44706.0,0
67187.0,0
48421.0,0
20821.0,1
52580.0,0
35250.0,0
596.0,1
5765.0,1
71809.0,1
39815.0,1
47389.0,1
38642.0,1
36192.0,0
37129.0,0
27508.0,0
14460.0,1
64734.0,1
14668.0,1
73615.0,1
17744.0,0
42427.0,0
22125.0,0
5096.0,1
47125.0,0
60909.0,1
44873.0,0
68784.0,1
40232.0,1
34588.0,1
53931.0,0
30140.0,1
19722.0,0
41285.0,1
37513.0,0
56427.0,0
35202.0,0
56389.0,1
20673.0,0
32568.0,0
71013.0,1
7310.0,1
67588.0,1
23104.0,0
27497.0,0
52706.0,1
21021.0,0
21612.0,0
61609.0,0
38652.0,0
74076.0,0
15742.0,0
55249.0,1
71303.0,0
31174.0,1
53942.0,1
2985.0,1
24647.0,1
6047.0,1
43529.0,0
2.0,0
68335.0,1
51109.0,0
58844.0,0
28828.0,0
41055.0,0
61532.0,0
16901.0,0
67885.0,1
53847.0,0
56577.0,0
13651.0,1
7418.0,0
64763.0,1
44738.0,1
53033.0,1
71335.0,1
34641.0,0
36984.0,1
45093.0,1
28744.0,0
60393.0,0
70999.0,1
2571.0,1
2664.0,1
15513.0,0
47107.0,1
34220.0,0
47876.0,0
19493.0,1
58356.0,0
31979.0,0
62329.0,0
10017.0,0
72430.0,1
58912.0,0
15703.0,1
49169.0,0
29500.0,0
20854.0,0
67919.0,0
40227.0,0
39166.0,1
32010.0,1
34294.0,1
10169.0,0
41864.0,0
9766.0,1
29359.0,1
65540.0,1
46203.0,0
72681.0,0
60019.0,0
42388.0,0
32731.0,1
70714.0,1
32876.0,0
65115.0,0
53550.0,0
41950.0,0
21362.0,0
38242.0,1
45909.0,1
7223.0,0
19505.0,1
36727.0,0
29478.0,0
26553.0,1
64817.0,1
67302.0,0
39477.0,1
62.0,0
70166.0,0
65359.0,0
48851.0,1
56411.0,1
24231.0,1
56140.0,0
930.0,0
60461.0,1
69838.0,1
5395.0,0
59582.0,0
15579.0,1
45492.0,0
42643.0,1
57819.0,0
4749.0,1
739.0,0
58112.0,0
63452.0,0
28213.0,1
6298.0,0
31006.0,0
64350.0,0
56724.0,0
16162.0,1
27987.0,1
717.0,1
61172.0,1
59585.0,0
9478.0,1
12147.0,0
30644.0,0
61997.0,0
20791.0,0
44301.0,0
47764.0,0
43198.0,1
56468.0,1
11537.0,0
60235.0,1
52451.0,1
42932.0,1
61510.0,1
1452.0,0
18264.0,0
21583.0,1
38126.0,0
48889.0,0
69360.0,0
41708.0,1
67023.0,0
29280.0,0
9796.0,1
33291.0,0
41538.0,1
36581.0,0
64543.0,0
39923.0,0
64537.0,0
8745.0,0
51749.0,0
48563.0,0
4608.0,1
42263.0,0
17658.0,0
27221.0,1
6058.0,0
48717.0,1
38316.0,0
56751.0,1
57990.0,0
68279.0,1
26198.0,0
28403.0,0
47341.0,0
16794.0,1
43060.0,0
73436.0,0
